video,annotation,translation
052/P36_S052_00.mp4,До скоро встреча,До скорой встречи
052/P36_S052_01.mp4,До скоро встреча,До скорой встречи
052/P36_S052_02.mp4,До скоро встреча,До скорой встречи
052/P36_S052_03.mp4,До скоро встреча,До скорой встречи
052/P36_S052_04.mp4,До скоро встреча,До скорой встречи
053/P36_S053_00.mp4,Будем созваниваться,Будем созваниваться
053/P36_S053_01.mp4,Будем созваниваться,Будем созваниваться
053/P36_S053_02.mp4,Будем созваниваться,Будем созваниваться
053/P36_S053_03.mp4,Будем созваниваться,Будем созваниваться
053/P36_S053_04.mp4,Будем созваниваться,Будем созваниваться
054/P36_S054_00.mp4,До следующей встречи,До свидания
054/P36_S054_01.mp4,До следующей встречи,До свидания
054/P36_S054_02.mp4,До следующей встречи,До свидания
054/P36_S054_03.mp4,До следующей встречи,До свидания
054/P36_S054_04.mp4,До следующей встречи,До свидания
055/P36_S055_00.mp4,Как твое имя,Как тебя зовут
055/P36_S055_01.mp4,Как твое имя,Как тебя зовут
055/P36_S055_02.mp4,Как твое имя,Как тебя зовут
055/P36_S055_03.mp4,Как твое имя,Как тебя зовут
055/P36_S055_04.mp4,Как твое имя,Как тебя зовут
056/P36_S056_00.mp4,мое имя,Меня зовут
056/P36_S056_01.mp4,мое имя,Меня зовут
056/P36_S056_02.mp4,мое имя,Меня зовут
056/P36_S056_03.mp4,мое имя,Меня зовут
056/P36_S056_04.mp4,мое имя,Меня зовут
058/P36_S058_00.mp4,Мое прозвище,Мое прозвище
058/P36_S058_01.mp4,Мое прозвище,Мое прозвище
058/P36_S058_02.mp4,Мое прозвище,Мое прозвище
058/P36_S058_03.mp4,Мое прозвище,Мое прозвище
058/P36_S058_04.mp4,Мое прозвище,Мое прозвище
059/P36_S059_00.mp4,Приятно познакомиться,Приятно познакомиться
059/P36_S059_01.mp4,Приятно познакомиться,Приятно познакомиться
059/P36_S059_02.mp4,Приятно познакомиться,Приятно познакомиться
059/P36_S059_03.mp4,Приятно познакомиться,Приятно познакомиться
059/P36_S059_04.mp4,Приятно познакомиться,Приятно познакомиться
060/P36_S060_00.mp4,Мне тоже,Мне тоже
060/P36_S060_01.mp4,Мне тоже,Мне тоже
060/P36_S060_02.mp4,Мне тоже,Мне тоже
060/P36_S060_03.mp4,Мне тоже,Мне тоже
060/P36_S060_04.mp4,Мне тоже,Мне тоже
061/P36_S061_00.mp4,Сколько вам лет,Сколько вам лет
061/P36_S061_01.mp4,Сколько вам лет,Сколько вам лет
061/P36_S061_02.mp4,Сколько вам лет,Сколько вам лет
061/P36_S061_03.mp4,Сколько вам лет,Сколько вам лет
061/P36_S061_04.mp4,Сколько вам лет,Сколько вам лет
062/P36_S062_00.mp4,Мой возраст,Мой возраст
062/P36_S062_01.mp4,Мой возраст,Мой возраст
062/P36_S062_02.mp4,Мой возраст,Мой возраст
062/P36_S062_03.mp4,Мой возраст,Мой возраст
062/P36_S062_04.mp4,Мой возраст,Мой возраст
064/P36_S064_00.mp4,Откуда ты родился,Откуда вы родом
064/P36_S064_01.mp4,Откуда ты родился,Откуда вы родом
064/P36_S064_02.mp4,Откуда ты родился,Откуда вы родом
064/P36_S064_03.mp4,Откуда ты родился,Откуда вы родом
064/P36_S064_04.mp4,Откуда ты родился,Откуда вы родом
065/P36_S065_00.mp4,Где ты родился,Где ты родился
065/P36_S065_01.mp4,Где ты родился,Где ты родился
065/P36_S065_02.mp4,Где ты родился,Где ты родился
065/P36_S065_03.mp4,Где ты родился,Где ты родился
065/P36_S065_04.mp4,Где ты родился,Где ты родился
066/P36_S066_00.mp4,Я север Казахстан приехал,Я из севера Казахстана
066/P36_S066_01.mp4,Я север Казахстан приехал,Я из севера Казахстана
066/P36_S066_02.mp4,Я север Казахстан приехал,Я из севера Казахстана
066/P36_S066_03.mp4,Я север Казахстан приехал,Я из севера Казахстана
066/P36_S066_04.mp4,Я север Казахстан приехал,Я из севера Казахстана
067/P36_S067_00.mp4,Я юг Казахстан приехал,Я с юга Казахстана
067/P36_S067_01.mp4,Я юг Казахстан приехал,Я с юга Казахстана
067/P36_S067_02.mp4,Я юг Казахстан приехал,Я с юга Казахстана
067/P36_S067_03.mp4,Я юг Казахстан приехал,Я с юга Казахстана
067/P36_S067_04.mp4,Я юг Казахстан приехал,Я с юга Казахстана
068/P36_S068_00.mp4,Я запад Казахстан приехал,Я с запада Казахстана
068/P36_S068_01.mp4,Я запад Казахстан приехал,Я с запада Казахстана
068/P36_S068_02.mp4,Я запад Казахстан приехал,Я с запада Казахстана
068/P36_S068_03.mp4,Я запад Казахстан приехал,Я с запада Казахстана
068/P36_S068_04.mp4,Я запад Казахстан приехал,Я с запада Казахстана
069/P36_S069_00.mp4,Я восток Россия приехал,Я с востока России
069/P36_S069_01.mp4,Я восток Россия приехал,Я с востока России
